id,stage,family,semantic_label,kernel,nvtx,duration_ns,dram_bytes,bf16_flops,fp32_flops,l2_bytes,ncu_bf16_peak_ops,ncu_dram_peak_bytes,dram_util_pct,tensor_active_pct,sm_util_pct,l2_util_pct,occupancy_pct,issue_active_pct,bf16_counter_peak_pct
1850,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer00._adarms_norm_kernel.line1878,2880.0000000000005,123264.0,0.0,358400.0,713440.0,671903744.0,2457600.0,5.02,0.0,1.58,4.08,8.11,4.09,0.0
1851,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer00._matmul_small_gate.line1887,26368.000000000004,19151488.0,1073741824.0,2883584.0,24049696.0,6160467968.0,22708224.0,84.34,34.86,34.86,21.01,8.33,7.12,17.43
1852,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer00._matmul_small_res_gate_ffn_down.line1904,15712.000000000002,10088960.0,536870912.0,131072.0,40641984.0,3587123200.0,13516800.0,74.64,29.93,29.93,43.18,8.33,8.91,14.97
1853,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer01._adarms_norm_kernel.line1785,2816.0000000000005,123264.0,0.0,358400.0,714816.0,657985536.0,2408448.0,5.12,0.0,1.62,4.17,8.17,4.26,0.0
1854,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer01._matmul_gemma_rope_qkv.line1794,26944.0,6114432.0,335544320.0,442368.0,12506336.0,6379005952.0,23232512.0,26.32,10.52,10.52,7.53,8.33,4.34,5.26
1855,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer01._matmul_abt_scale.line1832,6304.0,828160.0,211288064.0,412672.0,14508832.0,1433204736.0,5406720.0,15.32,29.48,29.48,38.56,32.93,11.77,14.74
1856,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer01._softmax_prefix_suffix_mask_vector.line1844,5568.000000000001,1713792.0,0.0,1913600.0,2879744.0,1306122240.0,4775936.0,35.88,0.0,7.09,9.21,8.98,8.88,0.0
1857,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer01._matmul_small.line1854,8096.0,1658112.0,218103808.0,0.0,16236320.0,1853454336.0,6938624.0,23.9,23.53,23.53,33.43,9.44,6.68,11.77
1858,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer01._matmul_small_res_gate_oproj.line1865,10144.000000000002,5370880.0,268435456.0,131072.0,15579872.0,2341959680.0,8740864.0,61.45,22.92,22.92,25.45,8.32,6.92,11.46
1859,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer01._adarms_norm_kernel.line1878,3072.0000000000005,122880.0,0.0,358400.0,710208.0,713797632.0,2580480.0,4.76,0.0,1.49,3.82,8.09,3.97,0.0
1860,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer01._matmul_small_gate.line1887,26656.0,19149056.0,1073741824.0,2883584.0,24050720.0,6222323712.0,22929408.0,83.51,34.51,34.51,20.79,8.33,7.08,17.26
1861,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer01._matmul_small_res_gate_ffn_down.line1904,15520.0,10100736.0,536870912.0,131072.0,40640384.0,3542558720.0,13344768.0,75.69,30.31,30.31,43.7,8.33,8.91,15.15
1862,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer02._adarms_norm_kernel.line1785,2880.0000000000005,122880.0,0.0,358400.0,713600.0,673021952.0,2457600.0,5.0,0.0,1.58,4.08,8.21,4.19,0.0
1863,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer02._matmul_gemma_rope_qkv.line1794,27296.0,6138880.0,335544320.0,442368.0,12505440.0,6461507584.0,23519232.0,26.1,10.39,10.39,7.44,8.33,4.25,5.19
1864,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer02._matmul_abt_scale.line1832,6304.0,827392.0,211288064.0,412672.0,14507008.0,1432985600.0,5406720.0,15.3,29.49,29.49,38.6,32.87,11.8,14.74
1865,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer02._softmax_prefix_suffix_mask_vector.line1844,5536.0,1716352.0,0.0,1913600.0,2876416.0,1293692928.0,4743168.0,36.19,0.0,7.16,9.29,8.97,9.01,0.0
1866,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer02._matmul_small.line1854,8032.0,1682816.0,218103808.0,0.0,16236320.0,1840328704.0,6914048.0,24.34,23.7,23.7,33.66,9.44,7.04,11.85
1867,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer02._matmul_small_res_gate_oproj.line1865,10208.000000000002,5250816.0,268435456.0,131072.0,15560224.0,2350409728.0,8773632.0,59.85,22.84,22.84,25.3,8.32,6.88,11.42
1868,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer02._adarms_norm_kernel.line1878,3008.0000000000005,123008.0,0.0,358400.0,713536.0,704352256.0,2555904.0,4.81,0.0,1.51,3.89,8.22,4.32,0.0
1869,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer02._matmul_small_gate.line1887,26496.0,19296768.0,1073741824.0,2883584.0,24052864.0,6191679488.0,22847488.0,84.46,34.68,34.68,20.9,8.33,7.06,17.34
1870,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer02._matmul_small_res_gate_ffn_down.line1904,15488.000000000002,10090624.0,536870912.0,131072.0,40641824.0,3532185600.0,13320192.0,75.75,30.4,30.4,43.85,8.33,9.0,15.2
1871,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer03._adarms_norm_kernel.line1785,2848.0,123264.0,0.0,358400.0,730688.0,664076288.0,2408448.0,5.12,0.0,1.6,4.23,8.15,4.3,0.0
1872,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer03._matmul_gemma_rope_qkv.line1794,27168.0,6146048.0,335544320.0,442368.0,12498080.0,6427672576.0,23396352.0,26.27,10.44,10.44,7.47,8.33,4.34,5.22
1873,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer03._matmul_abt_scale.line1832,6304.0,829568.0,211288064.0,412672.0,14511744.0,1431808000.0,5406720.0,15.34,29.51,29.51,38.61,32.89,11.82,14.76
1874,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer03._softmax_prefix_suffix_mask_vector.line1844,5408.000000000001,1711872.0,0.0,1913600.0,2876576.0,1264443392.0,4620288.0,37.05,0.0,7.32,9.5,8.95,9.11,0.0
1875,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer03._matmul_small.line1854,8064.000000000001,1677312.0,218103808.0,0.0,16235104.0,1841035264.0,6889472.0,24.35,23.69,23.69,33.65,9.45,6.98,11.85
1876,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer03._matmul_small_res_gate_oproj.line1865,9344.0,5172224.0,268435456.0,131072.0,15576128.0,2148134912.0,8044544.0,64.29,24.99,24.99,27.73,8.32,6.95,12.5
1877,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer03._adarms_norm_kernel.line1878,2880.0000000000005,122752.0,0.0,358400.0,710656.0,674652160.0,2457600.0,4.99,0.0,1.58,4.05,8.16,4.2,0.0
1878,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer03._matmul_small_gate.line1887,26624.0,19263104.0,1073741824.0,2883584.0,24050272.0,6217361408.0,22921216.0,84.04,34.54,34.54,20.82,8.33,7.01,17.27
1879,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer03._matmul_small_res_gate_ffn_down.line1904,15840.0,10207488.0,536870912.0,131072.0,40644096.0,3625224192.0,13631488.0,74.88,29.62,29.62,42.73,8.33,8.96,14.81
1880,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer04._adarms_norm_kernel.line1785,3040.0,123136.0,0.0,358400.0,710272.0,709552128.0,2572288.0,4.79,0.0,1.5,3.85,8.1,3.66,0.0
1881,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer04._matmul_gemma_rope_qkv.line1794,27040.000000000004,6104320.0,335544320.0,442368.0,12506400.0,6394327040.0,23281664.0,26.22,10.5,10.5,7.51,8.33,4.34,5.25
1882,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer04._matmul_abt_scale.line1832,6304.0,826752.0,211288064.0,412672.0,14512704.0,1435901952.0,5431296.0,15.22,29.43,29.43,38.5,32.83,11.88,14.71
1883,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer04._softmax_prefix_suffix_mask_vector.line1844,5408.000000000001,1725056.0,0.0,1913600.0,2877088.0,1266456576.0,4620288.0,37.34,0.0,7.31,9.49,8.99,9.03,0.0
1884,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer04._matmul_small.line1854,8192.0,1655040.0,218103808.0,0.0,16234848.0,1875101696.0,7028736.0,23.55,23.26,23.26,33.04,9.46,7.1,11.63
1885,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer04._matmul_small_res_gate_oproj.line1865,9600.000000000002,5294976.0,268435456.0,131072.0,15579584.0,2204297216.0,8249344.0,64.19,24.36,24.36,27.01,8.32,6.84,12.18
1886,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer04._adarms_norm_kernel.line1878,2880.0000000000005,122624.0,0.0,358400.0,714720.0,673341440.0,2441216.0,5.02,0.0,1.58,4.08,8.13,4.22,0.0
1887,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer04._matmul_small_gate.line1887,27008.000000000004,19313280.0,1073741824.0,2883584.0,24050400.0,6316734464.0,23298048.0,82.9,34.0,34.0,20.48,8.33,7.05,17.0
1888,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer04._matmul_small_res_gate_ffn_down.line1904,16352.000000000002,10111616.0,536870912.0,131072.0,40642720.0,3739181056.0,14057472.0,71.93,28.72,28.72,41.43,8.33,8.91,14.36
1889,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer05._adarms_norm_kernel.line1785,2848.0,123136.0,0.0,358400.0,714240.0,666374144.0,2416640.0,5.1,0.0,1.6,4.12,8.21,4.16,0.0
1890,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer05._matmul_gemma_rope_qkv.line1794,27104.0,6079232.0,335544320.0,442368.0,12506432.0,6415595520.0,23363584.0,26.02,10.46,10.46,7.49,8.33,4.19,5.23
1891,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer05._matmul_abt_scale.line1832,6272.0,828032.0,211288064.0,412672.0,14509120.0,1426745344.0,5373952.0,15.41,29.62,29.62,38.73,33.02,11.79,14.81
1892,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer05._softmax_prefix_suffix_mask_vector.line1844,5536.0,1716480.0,0.0,1913600.0,2877184.0,1287288832.0,4718592.0,36.38,0.0,7.19,9.34,8.95,9.07,0.0
1893,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer05._matmul_small.line1854,7872.0,1672576.0,218103808.0,0.0,16236384.0,1801105408.0,6774784.0,24.69,24.22,24.22,34.38,9.44,6.89,12.11
1894,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer05._matmul_small_res_gate_oproj.line1865,9664.000000000002,5224320.0,268435456.0,131072.0,15578208.0,2224807936.0,8306688.0,62.89,24.13,24.13,26.76,8.32,6.75,12.07
1895,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer05._adarms_norm_kernel.line1878,2944.0,122880.0,0.0,358400.0,714080.0,693997568.0,2531328.0,4.85,0.0,1.53,3.95,8.11,3.8,0.0
1896,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer05._matmul_small_gate.line1887,26528.0,19130880.0,1073741824.0,2883584.0,24051584.0,6199465984.0,22855680.0,83.7,34.64,34.64,20.87,8.33,7.14,17.32
1897,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer05._matmul_small_res_gate_ffn_down.line1904,15840.0,10158208.0,536870912.0,131072.0,40643296.0,3621416960.0,13639680.0,74.48,29.65,29.65,42.77,8.33,8.93,14.82
1898,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer06._adarms_norm_kernel.line1785,2912.0000000000005,123008.0,0.0,358400.0,714112.0,676632576.0,2457600.0,5.01,0.0,1.57,4.05,8.17,4.18,0.0
1899,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer06._matmul_gemma_rope_qkv.line1794,27136.000000000004,6149632.0,335544320.0,442368.0,12492768.0,6420967424.0,23363584.0,26.32,10.45,10.45,7.48,8.33,4.31,5.23
1900,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer06._matmul_abt_scale.line1832,6368.000000000001,827648.0,211288064.0,412672.0,14507328.0,1448482816.0,5472256.0,15.12,29.17,29.17,38.15,32.86,11.96,14.59
1901,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer06._softmax_prefix_suffix_mask_vector.line1844,5504.0,1718656.0,0.0,1913600.0,2878464.0,1282863104.0,4685824.0,36.68,0.0,7.22,9.37,9.04,8.8,0.0
1902,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer06._matmul_small.line1854,8064.000000000001,1645312.0,218103808.0,0.0,16217920.0,1847306240.0,6922240.0,23.77,23.61,23.61,33.46,9.43,7.16,11.81
1903,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer06._matmul_small_res_gate_oproj.line1865,10080.0,5239296.0,268435456.0,131072.0,15580032.0,2321596416.0,8650752.0,60.56,23.13,23.13,25.67,8.32,6.79,11.56
1904,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer06._adarms_norm_kernel.line1878,2848.0,123008.0,0.0,358400.0,712000.0,662292480.0,2408448.0,5.11,0.0,1.61,4.13,8.19,4.28,0.0
1905,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer06._matmul_small_gate.line1887,26592.000000000004,19333248.0,1073741824.0,2883584.0,24051488.0,6216325120.0,22921216.0,84.35,34.55,34.55,20.81,8.33,7.1,17.27
1906,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer06._matmul_small_res_gate_ffn_down.line1904,16384.0,10178432.0,536870912.0,131072.0,40640768.0,3758686208.0,14114816.0,72.11,28.57,28.57,41.24,8.33,8.87,14.28
1907,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer07._adarms_norm_kernel.line1785,2816.0000000000005,123008.0,0.0,358400.0,713248.0,658595840.0,2392064.0,5.14,0.0,1.62,4.16,8.2,4.0,0.0
1908,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer07._matmul_gemma_rope_qkv.line1794,27712.0,6086272.0,335544320.0,442368.0,12506720.0,6562308096.0,23887872.0,25.48,10.23,10.23,7.32,8.33,4.31,5.11
1909,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer07._matmul_abt_scale.line1832,6304.0,828288.0,211288064.0,412672.0,14507296.0,1435789312.0,5410816.0,15.31,29.43,29.43,38.5,32.91,11.74,14.72
1910,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer07._softmax_prefix_suffix_mask_vector.line1844,5440.0,1715456.0,0.0,1913600.0,2877248.0,1270888448.0,4653056.0,36.87,0.0,7.28,9.46,8.95,8.86,0.0
1911,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer07._matmul_small.line1854,7968.000000000001,1654400.0,218103808.0,0.0,16218272.0,1826357248.0,6864896.0,24.1,23.88,23.88,33.87,9.44,7.01,11.94
1912,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer07._matmul_small_res_gate_oproj.line1865,9696.0,5227904.0,268435456.0,131072.0,15579552.0,2226065408.0,8306688.0,62.94,24.12,24.12,26.74,8.32,6.89,12.06
1913,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer07._adarms_norm_kernel.line1878,2880.0000000000005,123520.0,0.0,358400.0,713056.0,667957248.0,2433024.0,5.08,0.0,1.59,4.1,8.16,3.99,0.0
1914,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer07._matmul_small_gate.line1887,26464.000000000004,19267712.0,1073741824.0,2883584.0,24051296.0,6188427264.0,22822912.0,84.42,34.7,34.7,20.9,8.33,7.13,17.35
1915,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer07._matmul_small_res_gate_ffn_down.line1904,15936.000000000002,10166400.0,536870912.0,131072.0,40642912.0,3644956672.0,13721600.0,74.09,29.46,29.46,42.5,8.33,8.85,14.73
1916,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer08._adarms_norm_kernel.line1785,2912.0000000000005,123392.0,0.0,358400.0,714240.0,674211840.0,2457600.0,5.02,0.0,1.58,4.07,8.17,4.14,0.0
1917,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer08._matmul_gemma_rope_qkv.line1794,27104.0,6061184.0,335544320.0,442368.0,12506432.0,6414405632.0,23363584.0,25.94,10.46,10.46,7.49,8.33,4.34,5.23
1918,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer08._matmul_abt_scale.line1832,6272.0,828416.0,211288064.0,412672.0,14507264.0,1418598400.0,5357568.0,15.46,29.79,29.79,38.96,32.85,11.95,14.89
1919,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer08._softmax_prefix_suffix_mask_vector.line1844,5568.000000000001,1713920.0,0.0,1913600.0,2895904.0,1301440512.0,4751360.0,36.07,0.0,7.11,9.24,8.98,9.03,0.0
1920,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer08._matmul_small.line1854,8000.000000000001,1673984.0,218103808.0,0.0,16235392.0,1828065280.0,6864896.0,24.38,23.86,23.86,33.89,9.45,7.16,11.93
1921,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer08._matmul_small_res_gate_oproj.line1865,10080.0,5374592.0,268435456.0,131072.0,15579712.0,2320494592.0,8683520.0,61.89,23.14,23.14,25.67,8.32,6.58,11.57
1922,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer08._adarms_norm_kernel.line1878,2816.0000000000005,122880.0,0.0,358400.0,712800.0,656537600.0,2375680.0,5.17,0.0,1.62,4.17,8.15,4.42,0.0
1923,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer08._matmul_small_gate.line1887,26528.0,19209088.0,1073741824.0,2883584.0,24051072.0,6202126336.0,22855680.0,84.05,34.62,34.62,20.86,8.33,7.1,17.31
1924,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer08._matmul_small_res_gate_ffn_down.line1904,16064.0,10047616.0,536870912.0,131072.0,40642624.0,3683874816.0,13852672.0,72.53,29.15,29.15,42.06,8.33,8.93,14.57
1925,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer09._adarms_norm_kernel.line1785,2880.0000000000005,122880.0,0.0,358400.0,713152.0,671555584.0,2449408.0,5.02,0.0,1.59,4.08,8.17,4.24,0.0
1926,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer09._matmul_gemma_rope_qkv.line1794,27264.000000000004,6109312.0,335544320.0,442368.0,12506560.0,6448658432.0,23494656.0,26.0,10.41,10.41,7.45,8.33,4.25,5.2
1927,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer09._matmul_abt_scale.line1832,6240.0,829312.0,211288064.0,412672.0,14507520.0,1417166848.0,5357568.0,15.48,29.82,29.82,38.98,33.24,11.83,14.91
1928,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer09._softmax_prefix_suffix_mask_vector.line1844,5536.0,1714176.0,0.0,1913600.0,2877696.0,1295269888.0,4734976.0,36.2,0.0,7.15,9.28,8.96,8.78,0.0
1929,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer09._matmul_small.line1854,8192.0,1670400.0,218103808.0,0.0,16236128.0,1875738624.0,7028736.0,23.77,23.26,23.26,33.04,9.44,7.02,11.63
1930,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer09._matmul_small_res_gate_oproj.line1865,9504.0,5138048.0,268435456.0,131072.0,15579648.0,2182924288.0,8142848.0,63.1,24.59,24.59,27.29,8.32,6.92,12.3
1931,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer09._adarms_norm_kernel.line1878,2848.0,122880.0,0.0,358400.0,713248.0,661407744.0,2408448.0,5.1,0.0,1.61,4.14,8.18,4.06,0.0
1932,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer09._matmul_small_gate.line1887,26688.000000000004,19340416.0,1073741824.0,2883584.0,24049664.0,6239279104.0,23003136.0,84.08,34.42,34.42,20.74,8.33,7.12,17.21
1933,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer09._matmul_small_res_gate_ffn_down.line1904,15680.000000000002,10107264.0,536870912.0,131072.0,40642432.0,3584094208.0,13500416.0,74.87,29.96,29.96,43.23,8.33,8.89,14.98
1934,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer10._adarms_norm_kernel.line1785,2816.0000000000005,122880.0,0.0,358400.0,713568.0,658257920.0,2392064.0,5.14,0.0,1.62,4.16,8.17,4.34,0.0
1935,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer10._matmul_gemma_rope_qkv.line1794,27040.000000000004,6087296.0,335544320.0,442368.0,12506400.0,6398543872.0,23298048.0,26.13,10.49,10.49,7.51,8.33,4.37,5.24
1936,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer10._matmul_abt_scale.line1832,6400.000000000001,827008.0,211288064.0,412672.0,14507296.0,1456314368.0,5505024.0,15.02,29.02,29.02,37.96,32.81,11.56,14.51
1937,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer10._softmax_prefix_suffix_mask_vector.line1844,5472.0,1713280.0,0.0,1913600.0,2863040.0,1277548544.0,4677632.0,36.63,0.0,7.25,9.41,8.96,8.89,0.0
1938,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer10._matmul_small.line1854,8064.000000000001,1665664.0,218103808.0,0.0,16234912.0,1840994304.0,6897664.0,24.15,23.69,23.69,33.65,9.43,6.98,11.85
1939,action_expert,O projection,Expert: Attention output + gated residual,_matmul_small_res_gate_oproj,action_expert.step05.layer10._matmul_small_res_gate_oproj.line1865,9536.0,5288832.0,268435456.0,131072.0,15579232.0,2193819648.0,8200192.0,64.5,24.47,24.47,27.15,8.32,6.94,12.24
1940,action_expert,Norm / residual,Expert: AdaRMS (pre-FFN),_adarms_norm_kernel,action_expert.step05.layer10._adarms_norm_kernel.line1878,2816.0000000000005,123008.0,0.0,358400.0,714208.0,656115712.0,2392064.0,5.14,0.0,1.62,4.18,8.11,4.38,0.0
1941,action_expert,FFN up,Expert: FFN gate/up + GELU product,_matmul_small_gate,action_expert.step05.layer10._matmul_small_gate.line1887,26624.0,19275904.0,1073741824.0,2883584.0,24050080.0,6218850304.0,22921216.0,84.1,34.53,34.53,20.8,8.33,7.14,17.27
1942,action_expert,FFN down,Expert: FFN down + gated residual,_matmul_small_res_gate_ffn_down,action_expert.step05.layer10._matmul_small_res_gate_ffn_down.line1904,15712.000000000002,10153728.0,536870912.0,131072.0,40642656.0,3598759936.0,13541376.0,74.98,29.84,29.84,43.05,8.33,8.99,14.92
1943,action_expert,Norm / residual,Expert: AdaRMS (pre-attention),_adarms_norm_kernel,action_expert.step05.layer11._adarms_norm_kernel.line1785,2848.0,122496.0,0.0,358400.0,714304.0,665114624.0,2424832.0,5.05,0.0,1.6,4.13,8.14,4.16,0.0
1944,action_expert,QKV,Expert: QKV projection + Gemma RoPE,_matmul_gemma_rope_qkv,action_expert.step05.layer11._matmul_gemma_rope_qkv.line1794,26944.0,6119808.0,335544320.0,442368.0,12506464.0,6377043968.0,23240704.0,26.33,10.52,10.52,7.53,8.33,4.34,5.26
1945,action_expert,QK,Expert: Attention QKᵀ + scale,_matmul_abt_scale,action_expert.step05.layer11._matmul_abt_scale.line1832,6208.000000000001,829440.0,211288064.0,412672.0,14508992.0,1407762432.0,5300224.0,15.65,30.02,30.02,39.26,33.1,11.83,15.01
1946,action_expert,Softmax,Expert: Prefix/suffix masked softmax,_softmax_prefix_suffix_mask_vector,action_expert.step05.layer11._softmax_prefix_suffix_mask_vector.line1844,5376.000000000001,1715328.0,0.0,1913600.0,2862880.0,1259286528.0,4612096.0,37.19,0.0,7.35,9.54,8.97,8.88,0.0
1947,action_expert,PV,Expert: Attention P × V,_matmul_small,action_expert.step05.layer11._matmul_small.line1854,8032.0,1663616.0,218103808.0,0.0,16231040.0,1838800896.0,6905856.0,24.09,23.72,23.72,33.66,9.44,6.9,11.86
