id,process_id,device,context,stream,kernel,grid,block,operator,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status
48,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,72672.0,l2,39346848.0,,536870912.0,13.6445722920423,7.387589608102158,ok
48,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer04._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,72672.0,l2,39346848.0,,131072.0,0.0033311944072368896,0.001803610744165566,ok
49,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,14208.0,l2,464192.0,,0.0,,,zero_counted_flops
49,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer05._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,14208.0,l2,464192.0,,358400.0,0.7720943058044947,0.025225225225225224,ok
50,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,33696.00000000001,l2,13877216.0,,335544320.0,24.17951266305864,9.95798670465337,ok
50,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer05._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,33696.00000000001,l2,13877216.0,,442368.0,0.031877287202274576,0.013128205128205126,ok
51,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,15648.0,l2,2842144.0,,47710208.0,16.786696240584572,3.0489652351738243,ok
51,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer05._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,15648.0,l2,2842144.0,,93184.0,0.03278651609489174,0.005955010224948876,ok
52,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,17472.0,l2,561024.0,,0.0,,,zero_counted_flops
52,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer05._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,17472.0,l2,561024.0,,2528000.0,4.506046087154917,0.14468864468864467,ok
53,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small.line1921/_matmul_small,bf16_tensor,17248.0,l2,3422880.0,,54525952.0,15.929846211377553,3.161291280148423,ok
53,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small.line1921/_matmul_small,fp32_simt,17248.0,l2,3422880.0,,0.0,,,zero_counted_flops
54,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,41312.0,l2,14794784.0,,268435456.0,18.1439253185447,6.497759876065065,ok
54,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,41312.0,l2,14794784.0,,131072.0,0.008859338534445654,0.003172734314484895,ok
55,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,13728.000000000002,l2,473888.0,,0.0,,,zero_counted_flops
55,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer05._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,13728.000000000002,l2,473888.0,,358400.0,0.756296846512256,0.026107226107226104,ok
56,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer05._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,79456.0,l2,23306688.0,,1073741824.0,46.070116182960014,13.513665726943213,ok
56,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer05._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,79456.0,l2,23306688.0,,2883584.0,0.1237234565460352,0.03629158276278695,ok
57,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74880.0,l2,39314784.0,,536870912.0,13.655700410308754,7.169750427350427,ok
57,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer05._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74880.0,l2,39314784.0,,131072.0,0.0033339112329855355,0.0017504273504273503,ok
58,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,15456.000000000002,l2,464256.0,,0.0,,,zero_counted_flops
58,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer06._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,15456.000000000002,l2,464256.0,,358400.0,0.7719878687620623,0.023188405797101443,ok
59,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,32256.000000000004,l2,13871136.0,,335544320.0,24.190111033443838,10.40253968253968,ok
59,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer06._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,32256.000000000004,l2,13871136.0,,442368.0,0.03189125966323162,0.013714285714285714,ok
60,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,20352.0,l2,2856416.0,,47710208.0,16.70282199791627,2.344251572327044,ok
60,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer06._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,20352.0,l2,2856416.0,,93184.0,0.032622699214680216,0.0045786163522012575,ok
61,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19648.000000000004,l2,566816.0,,0.0,,,zero_counted_flops
61,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer06._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19648.000000000004,l2,566816.0,,2528000.0,4.46000112911421,0.1286644951140065,ok
62,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small.line1921/_matmul_small,bf16_tensor,17440.000000000004,l2,3418592.0,,54525952.0,15.949827297320066,3.126488073394495,ok
62,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small.line1921/_matmul_small,fp32_simt,17440.000000000004,l2,3418592.0,,0.0,,,zero_counted_flops
63,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,39296.00000000001,l2,14752288.0,,268435456.0,18.196191397564906,6.831114006514658,ok
63,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,39296.00000000001,l2,14752288.0,,131072.0,0.00888485908084224,0.003335504885993485,ok
64,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16256.000000000002,l2,456064.0,,0.0,,,zero_counted_flops
64,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer06._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16256.000000000002,l2,456064.0,,358400.0,0.7858546168958742,0.022047244094488185,ok
65,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer06._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,78208.00000000001,l2,23316512.0,,1073741824.0,46.050705354214216,13.729309328968903,ok
65,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer06._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,78208.00000000001,l2,23316512.0,,2883584.0,0.12367132785555575,0.036870703764320785,ok
66,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74560.0,l2,39414208.0,,536870912.0,13.621253330778586,7.200521888412017,ok
66,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer06._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74560.0,l2,39414208.0,,131072.0,0.0033255013014596158,0.00175793991416309,ok
67,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,18528.0,l2,450720.0,,0.0,,,zero_counted_flops
67,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer07._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,18528.0,l2,450720.0,,358400.0,0.7951721689740859,0.019343696027633854,ok
68,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,36480.0,l2,13749600.0,,335544320.0,24.403933205329608,9.198035087719298,ok
68,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer07._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,36480.0,l2,13749600.0,,442368.0,0.03217315412812009,0.012126315789473683,ok
69,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18496.0,l2,2863392.0,,47710208.0,16.662129390596885,2.5794878892733566,ok
69,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer07._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18496.0,l2,2863392.0,,93184.0,0.03254322146600954,0.005038062283737025,ok
70,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16512.0,l2,558848.0,,0.0,,,zero_counted_flops
70,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer07._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16512.0,l2,558848.0,,2528000.0,4.5235913879981675,0.15310077519379844,ok
71,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small.line1921/_matmul_small,bf16_tensor,18944.0,l2,3408960.0,,54525952.0,15.99489345724209,2.87827027027027,ok
71,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small.line1921/_matmul_small,fp32_simt,18944.0,l2,3408960.0,,0.0,,,zero_counted_flops
72,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43264.00000000001,l2,14741216.0,,268435456.0,18.209858399741243,6.204591715976331,ok
72,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43264.00000000001,l2,14741216.0,,131072.0,0.008891532421748654,0.003029585798816568,ok
73,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16256.000000000002,l2,464224.0,,0.0,,,zero_counted_flops
73,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer07._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16256.000000000002,l2,464224.0,,358400.0,0.7720410836148066,0.022047244094488185,ok
74,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer07._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,91296.0,l2,23331040.0,,1073741824.0,46.02203005095358,11.761104801962846,ok
74,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer07._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,91296.0,l2,23331040.0,,2883584.0,0.12359431898449448,0.03158499824745881,ok
75,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,71968.0,l2,39372384.0,,536870912.0,13.63572274414473,7.459855935971543,ok
75,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer07._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,71968.0,l2,39372384.0,,131072.0,0.0033290338730822093,0.0018212538906180525,ok
76,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,16384.0,l2,470784.0,,0.0,,,zero_counted_flops
76,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer08._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,16384.0,l2,470784.0,,358400.0,0.7612833061446438,0.021875,ok
77,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37120.00000000001,l2,13800640.0,,335544320.0,24.31367820622812,9.039448275862068,ok
77,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer08._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37120.00000000001,l2,13800640.0,,442368.0,0.03205416560391402,0.011917241379310342,ok
78,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,16320.0,l2,2859648.0,,47710208.0,16.68394431762231,2.923419607843137,ok
78,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer08._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,16320.0,l2,2859648.0,,93184.0,0.03258582874535607,0.005709803921568627,ok
79,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,16832.0,l2,560864.0,,0.0,,,zero_counted_flops
79,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer08._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,16832.0,l2,560864.0,,2528000.0,4.507331545615337,0.15019011406844107,ok
80,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small.line1921/_matmul_small,bf16_tensor,17888.000000000004,l2,3428192.0,,54525952.0,15.905162838020741,3.0481860465116273,ok
80,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small.line1921/_matmul_small,fp32_simt,17888.000000000004,l2,3428192.0,,0.0,,,zero_counted_flops
81,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,40544.0,l2,14700288.0,,268435456.0,18.260557616286157,6.620842936069455,ok
81,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,40544.0,l2,14700288.0,,131072.0,0.008916287898577225,0.0032328334648776638,ok
82,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,13920.0,l2,468160.0,,0.0,,,zero_counted_flops
82,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer08._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,13920.0,l2,468160.0,,358400.0,0.7655502392344498,0.02574712643678161,ok
83,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer08._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,79552.0,l2,23305088.0,,1073741824.0,46.073279105403934,13.497358004827031,ok
83,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer08._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,79552.0,l2,23305088.0,,2883584.0,0.12373195072252033,0.03624778761061947,ok
84,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,70976.0,l2,39246752.0,,536870912.0,13.679371785976073,7.564119026149684,ok
84,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer08._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,70976.0,l2,39246752.0,,131072.0,0.0033396903774355648,0.0018467087466185752,ok
85,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer09._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,12416.000000000002,l2,452480.0,,0.0,,,zero_counted_flops
85,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer09._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,12416.000000000002,l2,452480.0,,358400.0,0.7920792079207921,0.028865979381443297,ok
86,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer09._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,37440.0,l2,13792352.0,,335544320.0,24.32828860516321,8.962188034188033,ok
86,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer09._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,37440.0,l2,13792352.0,,442368.0,0.03207342736032259,0.011815384615384615,ok
87,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer09._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,18688.0,l2,2865056.0,,47710208.0,16.652452168474195,2.5529863013698626,ok
87,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer09._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,18688.0,l2,2865056.0,,93184.0,0.03252432064155116,0.004986301369863013,ok
88,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer09._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,bf16_tensor,19392.0,l2,567104.0,,0.0,,,zero_counted_flops
88,2366711,0,1,7,_softmax_prefix_suffix_mask_vector,"(100, 1, 1)","(128, 1, 1)",step00.layer09._softmax_prefix_suffix_mask_vector.line1911/_softmax_prefix_suffix_mask_vector,fp32_simt,19392.0,l2,567104.0,,2528000.0,4.45773614716172,0.13036303630363036,ok
89,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small.line1921/_matmul_small,bf16_tensor,22048.000000000004,l2,3419488.0,,54525952.0,15.945648003443791,2.4730566037735846,ok
89,2366711,0,1,7,_matmul_small,"(104, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small.line1921/_matmul_small,fp32_simt,22048.000000000004,l2,3419488.0,,0.0,,,zero_counted_flops
90,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,bf16_tensor,43104.0,l2,14772256.0,,268435456.0,18.17159518491962,6.22762286562732,ok
90,2366711,0,1,7,_matmul_small_res_gate_oproj,"(128, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small_res_gate_oproj.line1932/_matmul_small_res_gate_oproj,fp32_simt,43104.0,l2,14772256.0,,131072.0,0.008872849211386534,0.00304083147735709,ok
91,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer09._adarms_norm_kernel.line1945/_adarms_norm_kernel,bf16_tensor,16064.0,l2,456000.0,,0.0,,,zero_counted_flops
91,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer09._adarms_norm_kernel.line1945/_adarms_norm_kernel,fp32_simt,16064.0,l2,456000.0,,358400.0,0.7859649122807018,0.022310756972111552,ok
92,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer09._matmul_small_gate.line1954/_matmul_small_gate,bf16_tensor,83040.0,l2,23270208.0,,1073741824.0,46.14233890818681,12.930416955684008,ok
92,2366711,0,1,7,_matmul_small_gate,"(1, 64, 1)","(128, 1, 1)",step00.layer09._matmul_small_gate.line1954/_matmul_small_gate,fp32_simt,83040.0,l2,23270208.0,,2883584.0,0.123917414060072,0.034725240847784195,ok
93,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,bf16_tensor,74112.0,l2,39215520.0,,536870912.0,13.690266302729123,7.244048359240069,ok
93,2366711,0,1,7,_matmul_small_res_gate_ffn_down,"(64, 1, 1)","(128, 1, 1)",step00.layer09._matmul_small_res_gate_ffn_down.line1971/_matmul_small_res_gate_ffn_down,fp32_simt,74112.0,l2,39215520.0,,131072.0,0.0033423501715647273,0.001768566493955095,ok
94,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer10._adarms_norm_kernel.line1854/_adarms_norm_kernel,bf16_tensor,16096.0,l2,460768.0,,0.0,,,zero_counted_flops
94,2366711,0,1,7,_adarms_norm_kernel,"(50, 1, 1)","(128, 1, 1)",step00.layer10._adarms_norm_kernel.line1854/_adarms_norm_kernel,fp32_simt,16096.0,l2,460768.0,,358400.0,0.7778317938745746,0.022266401590457258,ok
95,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer10._matmul_rope_qkv.line1863/_matmul_rope_qkv,bf16_tensor,34304.0,l2,13854144.0,,335544320.0,24.219780016722794,9.781492537313431,ok
95,2366711,0,1,7,_matmul_rope_qkv,"(128, 1, 1)","(128, 1, 1)",step00.layer10._matmul_rope_qkv.line1863/_matmul_rope_qkv,fp32_simt,34304.0,l2,13854144.0,,442368.0,0.031930374045484156,0.0128955223880597,ok
96,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer10._matmul_abt_scale.line1899/_matmul_abt_scale,bf16_tensor,17824.0,l2,2869280.0,,47710208.0,16.62793732225506,2.6767396768402154,ok
96,2366711,0,1,7,_matmul_abt_scale,"(91, 1, 1)","(128, 1, 1)",step00.layer10._matmul_abt_scale.line1899/_matmul_abt_scale,fp32_simt,17824.0,l2,2869280.0,,93184.0,0.032476440082529416,0.005228007181328546,ok
