id,process_id,device,context,stream,kernel,grid,block,operator,nvtx_export,nvtx,stage,group_id,domain,duration_ns,memory_level,memory_bytes,dram_bytes,flops,ai_flops_per_byte,performance_tflops,status,source_line
0,2728813,0,1,7,triton_poi_fused__to_copy_convolution_0,"(25, 1, 1)","(128, 1, 1)","Vision: input cast/layout | triton_poi_fused__to_copy_convolution_0 | grid=(25, 1, 1) block=(128, 1, 1)",vlm.vision.camera0/triton_poi_fused__to_copy_convolution_0,vlm.vision.camera0,vlm,27,bf16_tensor,7360.000000000001,l2,958496.0,,0.0,,,zero_counted_flops,
541,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera1/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,vlm,20,bf16_tensor,27424.0,l2,5485824.0,,402653184.0,73.39885202295955,14.682511085180863,ok,
541,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera1/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,vlm,20,fp32_simt,27424.0,l2,5485824.0,,5079040.0,0.9258481497036726,0.18520420070011667,ok,
542,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,bf16_tensor,28736.0,l2,8003008.0,,679477248.0,84.90273257255272,23.64550556792873,ok,
542,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,fp32_simt,28736.0,l2,8003008.0,,884736.0,0.11055043303717801,0.030788418708240534,ok,
543,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_7,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 7 | triton_red_fused_add_native_layer_norm_view_7 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera1,vlm,35,bf16_tensor,23776.0,l2,2567840.0,,0.0,,,zero_counted_flops,
543,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_7,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 7 | triton_red_fused_add_native_layer_norm_view_7 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_7,vlm.vision.camera1,vlm,35,fp32_simt,23776.0,l2,2567840.0,,5391760.0,2.0997258396161755,0.22677321668909822,ok,
544,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera1,vlm,19,bf16_tensor,67168.0,l2,23273376.0,,2642411520.0,113.53795512950076,39.34033349213911,ok,
544,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera1,vlm,19,fp32_simt,67168.0,l2,23273376.0,,3440640.0,0.14783587907487078,0.051224392567889465,ok,
545,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_gelu_view_5,vlm.vision.camera1,vlm,17,bf16_tensor,24192.0,l2,4461920.0,,0.0,,,zero_counted_flops,
545,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_gelu_view_5,vlm.vision.camera1,vlm,17,fp32_simt,24192.0,l2,4461920.0,,14378508.0,3.2224934557320615,0.5943497023809524,ok,
546,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera1,vlm,18,bf16_tensor,81472.00000000001,l2,24639360.0,,2566914048.0,104.17941245227149,31.506702278083267,ok,
546,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera1,vlm,18,fp32_simt,81472.00000000001,l2,24639360.0,,884736.0,0.03590742616691343,0.010859387274155537,ok,
547,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_8,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 8 | triton_red_fused_add_native_layer_norm_view_8 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,vlm,36,bf16_tensor,26944.0,l2,3212896.0,,0.0,,,zero_counted_flops,
547,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_8,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 8 | triton_red_fused_add_native_layer_norm_view_8 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_8,vlm.vision.camera1,vlm,36,fp32_simt,26944.0,l2,3212896.0,,6619136.0,2.0601774847365117,0.2456627078384798,ok,
548,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,bf16_tensor,29312.000000000004,l2,8001792.0,,679477248.0,84.9156348977829,23.180855895196505,ok,
548,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,fp32_simt,29312.000000000004,l2,8001792.0,,884736.0,0.11056723293982149,0.030183406113537113,ok,
549,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,bf16_tensor,30816.000000000004,l2,8003456.0,,679477248.0,84.89798007260863,22.0494953271028,ok,
549,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,fp32_simt,30816.000000000004,l2,8003456.0,,884736.0,0.11054424488620916,0.028710280373831772,ok,
550,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,bf16_tensor,28352.000000000004,l2,8002656.0,,679477248.0,84.90646705293842,23.96576072234763,ok,
550,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,fp32_simt,28352.000000000004,l2,8002656.0,,884736.0,0.1105552956418469,0.031205417607223472,ok,
551,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera1/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,vlm,20,bf16_tensor,30112.000000000004,l2,5477472.0,,402653184.0,73.51076993182257,13.371851222104143,ok,
551,2728813,0,1,7,"void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params)","(2, 1, 16)","(128, 1, 1)","Vision: FlashAttention | void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<96, 128, 64, 4, 0, 0, cutlass::bfloat16_t, Flash_kernel_traits<96, 128, 64, 4, cutlass::bfloat16_t>>, 0, 0, 0, 0, 0, 0, 0, 0>(pytorch_flash::Flash_fwd_params) | grid=(2, 1, 16) block=(128, 1, 1)","vlm.vision.camera1/void pytorch_flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)96, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)96, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0, (bool)0>(pytorch_flash::Flash_fwd_params)",vlm.vision.camera1,vlm,20,fp32_simt,30112.000000000004,l2,5477472.0,,5079040.0,0.9272598746282957,0.16867162592986185,ok,
552,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,bf16_tensor,28768.000000000004,l2,8003072.0,,679477248.0,84.90205361141322,23.619203559510566,ok,
552,2728813,0,1,7,nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,"(18, 1, 1)","(256, 1, 1)","Vision: attention Q/K/V/O projections | nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT | grid=(18, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_128x128_64x6_1x2_h_bz_bias_TNT,vlm.vision.camera1,vlm,24,fp32_simt,28768.000000000004,l2,8003072.0,,884736.0,0.11054954897319429,0.03075417130144605,ok,
553,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_9,"(256, 1, 1)","(512, 1, 1)","Vision: residual/LayerNorm fusion 9 | triton_red_fused_add_native_layer_norm_view_9 | grid=(256, 1, 1) block=(512, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,vlm,37,bf16_tensor,28096.000000000004,l2,4279232.0,,0.0,,,zero_counted_flops,
553,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_9,"(256, 1, 1)","(512, 1, 1)","Vision: residual/LayerNorm fusion 9 | triton_red_fused_add_native_layer_norm_view_9 | grid=(256, 1, 1) block=(512, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_9,vlm.vision.camera1,vlm,37,fp32_simt,28096.000000000004,l2,4279232.0,,21905376.0,5.118997053676922,0.7796617312072892,ok,
554,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera1,vlm,19,bf16_tensor,60928.0,l2,23358432.0,,2642411520.0,113.12452479686992,43.36941176470588,ok,
554,2728813,0,1,7,nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,"(40, 1, 1)","(256, 1, 1)","Vision: FFN expansion + bias | nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN | grid=(40, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_224x128_64x7_1x2_2cta_h_bz_bias_TNN,vlm.vision.camera1,vlm,19,fp32_simt,60928.0,l2,23358432.0,,3440640.0,0.14729755832925773,0.05647058823529411,ok,
555,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_gelu_view_5,vlm.vision.camera1,vlm,17,bf16_tensor,26432.0,l2,4461888.0,,0.0,,,zero_counted_flops,
555,2728813,0,1,7,triton_poi_fused_gelu_view_5,"(2152, 1, 1)","(128, 1, 1)","Vision: FFN GELU | triton_poi_fused_gelu_view_5 | grid=(2152, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_gelu_view_5,vlm.vision.camera1,vlm,17,fp32_simt,26432.0,l2,4461888.0,,14452358.0,3.2390678564768995,0.5467750453995157,ok,
556,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera1,vlm,18,bf16_tensor,82176.00000000001,l2,24636352.0,,2566914048.0,104.19213234167137,31.23678504672897,ok,
556,2728813,0,1,7,nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,"(16, 1, 1)","(256, 1, 1)","Vision: FFN contraction + bias | nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_144x128_64x6_4x1_v_bz_bias_TNN,vlm.vision.camera1,vlm,18,fp32_simt,82176.00000000001,l2,24636352.0,,884736.0,0.03591181031996945,0.010766355140186914,ok,
557,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_10,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 10 | triton_red_fused_add_native_layer_norm_view_10 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_10,vlm.vision.camera1,vlm,32,bf16_tensor,23744.0,l2,1937216.0,,0.0,,,zero_counted_flops,
557,2728813,0,1,7,triton_red_fused_add_native_layer_norm_view_10,"(256, 1, 1)","(64, 1, 1)","Vision: residual/LayerNorm fusion 10 | triton_red_fused_add_native_layer_norm_view_10 | grid=(256, 1, 1) block=(64, 1, 1)",vlm.vision.camera1/triton_red_fused_add_native_layer_norm_view_10,vlm.vision.camera1,vlm,32,fp32_simt,23744.0,l2,1937216.0,,4802380.0,2.4790111169843736,0.2022565700808625,ok,
558,2728813,0,1,7,nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,"(16, 1, 1)","(256, 1, 1)","Vision: image-to-text projection + bias | nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,vlm.vision.camera1,vlm,26,bf16_tensor,37760.00000000001,l2,8164224.0,,1207959552.0,147.95766897135601,31.990454237288134,ok,
558,2728813,0,1,7,nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,"(16, 1, 1)","(256, 1, 1)","Vision: image-to-text projection + bias | nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT | grid=(16, 1, 1) block=(256, 1, 1)",vlm.vision.camera1/nvjet_sm110_tst_512x64_64x2_1x4_h_bz_bias_TNT,vlm.vision.camera1,vlm,26,fp32_simt,37760.00000000001,l2,8164224.0,,1572864.0,0.19265321480645314,0.04165423728813559,ok,
559,2728813,0,1,7,triton_poi_fused_mul_view_11,"(1024, 1, 1)","(128, 1, 1)","Vision: image embedding scale | triton_poi_fused_mul_view_11 | grid=(1024, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_mul_view_11,vlm.vision.camera1,vlm,25,bf16_tensor,15040.000000000002,l2,2138208.0,,0.0,,,zero_counted_flops,
559,2728813,0,1,7,triton_poi_fused_mul_view_11,"(1024, 1, 1)","(128, 1, 1)","Vision: image embedding scale | triton_poi_fused_mul_view_11 | grid=(1024, 1, 1) block=(128, 1, 1)",vlm.vision.camera1/triton_poi_fused_mul_view_11,vlm.vision.camera1,vlm,25,fp32_simt,15040.000000000002,l2,2138208.0,,524288.0,0.24519971864290097,0.0348595744680851,ok,
560,2728813,0,1,7,triton_poi_fused__to_copy_convolution_0,"(25, 1, 1)","(128, 1, 1)","Vision: input cast/layout | triton_poi_fused__to_copy_convolution_0 | grid=(25, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused__to_copy_convolution_0,vlm.vision.camera2,vlm,27,bf16_tensor,15456.000000000002,l2,971520.0,,0.0,,,zero_counted_flops,
560,2728813,0,1,7,triton_poi_fused__to_copy_convolution_0,"(25, 1, 1)","(128, 1, 1)","Vision: input cast/layout | triton_poi_fused__to_copy_convolution_0 | grid=(25, 1, 1) block=(128, 1, 1)",vlm.vision.camera2/triton_poi_fused__to_copy_convolution_0,vlm.vision.camera2,vlm,27,fp32_simt,15456.000000000002,l2,971520.0,,0.0,,,zero_counted_flops,
561,2728813,0,1,7,"void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(1568, 1, 1)","(256, 1, 1)","Vision: NCHW → NHWC (input) | void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *) | grid=(1568, 1, 1) block=(256, 1, 1)","vlm.vision.camera2/void cudnn::engines_precompiled::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,vlm,21,bf16_tensor,31072.000000000004,l2,1577536.0,,0.0,,,zero_counted_flops,
561,2728813,0,1,7,"void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(1568, 1, 1)","(256, 1, 1)","Vision: NCHW → NHWC (input) | void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *) | grid=(1568, 1, 1) block=(256, 1, 1)","vlm.vision.camera2/void cudnn::engines_precompiled::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,vlm,21,fp32_simt,31072.000000000004,l2,1577536.0,,150528.0,0.09541969248245365,0.004844490216271884,ok,
562,2728813,0,1,7,"void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(7, 1, 1152)","(256, 1, 1)","Vision: NCHW → NHWC (weights) | void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *) | grid=(7, 1, 1152) block=(256, 1, 1)","vlm.vision.camera2/void cudnn::engines_precompiled::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,vlm,22,bf16_tensor,104768.00000000001,l2,7725952.0,,0.0,,,zero_counted_flops,
562,2728813,0,1,7,"void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","(7, 1, 1152)","(256, 1, 1)","Vision: NCHW → NHWC (weights) | void cudnn::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, 0, 1, 0>(cudnn::nchw2nhwc_params_t<T3>, const T1 *, T2 *) | grid=(7, 1, 1152) block=(256, 1, 1)","vlm.vision.camera2/void cudnn::engines_precompiled::nchwToNhwcKernel<__nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)",vlm.vision.camera2,vlm,22,fp32_simt,104768.00000000001,l2,7725952.0,,677376.0,0.08767540880398947,0.006465485644471594,ok,
563,2728813,0,1,7,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params),"(4, 5, 1)","(128, 1, 1)","Vision: patch embedding convolution | void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params) | grid=(4, 5, 1) block=(128, 1, 1)",vlm.vision.camera2/void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params),vlm.vision.camera2,vlm,28,bf16_tensor,99776.0,l2,20509664.0,,3699376128.0,180.37234193597712,37.07681334188582,ok,
563,2728813,0,1,7,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params),"(4, 5, 1)","(128, 1, 1)","Vision: patch embedding convolution | void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params) | grid=(4, 5, 1) block=(128, 1, 1)",vlm.vision.camera2/void cutlass__5x_cudnn::Kernel<cutlass_tensorop_bf16_s16816fprop_optimized_bf16_256x64_32x4_nhwc_align8>(T1::Params),vlm.vision.camera2,vlm,28,fp32_simt,99776.0,l2,20509664.0,,884736.0,0.04313751800127003,0.00886722257857601,ok,
