utc,pid,rss_bytes,process_hwm_bytes,host_available_bytes,gpu_gpc_cur_hz,gpu_gpc_min_hz,gpu_gpc_max_hz
2026-09-13T12:08:14.254174+00:00,2728813,5935595520,19650097152,73022115840,1575000000,1575000000,1575000000
2026-09-13T12:08:24.254864+00:00,2728813,5935595520,19650097152,73049227264,1575000000,1575000000,1575000000
2026-09-13T12:08:34.255744+00:00,2728813,5935595520,19650097152,89270231040,1575000000,1575000000,1575000000
2026-09-13T12:08:44.256483+00:00,2728813,5935595520,19650097152,89290014720,1575000000,1575000000,1575000000
2026-09-13T12:08:54.257204+00:00,2728813,5936021504,19650097152,87797522432,1575000000,1575000000,1575000000
2026-09-13T12:09:04.259887+00:00,2728813,5937385472,19650097152,70532231168,1575000000,1575000000,1575000000
2026-09-13T12:09:14.260540+00:00,2728813,5940604928,19650097152,69978378240,1575000000,1575000000,1575000000
2026-09-13T12:09:24.445675+00:00,2728813,5946929152,19650097152,77389541376,1575000000,1575000000,1575000000
2026-09-13T12:09:34.446337+00:00,2728813,5948076032,19650097152,89097764864,1575000000,1575000000,1575000000
2026-09-13T12:09:44.446993+00:00,2728813,5950369792,19650097152,89132683264,1575000000,1575000000,1575000000
2026-09-13T12:09:54.447676+00:00,2728813,5950369792,19650097152,89128656896,1575000000,1575000000,1575000000
2026-09-13T12:10:04.448354+00:00,2728813,5951889408,19650097152,89125318656,1575000000,1575000000,1575000000
2026-09-13T12:10:14.449035+00:00,2728813,5951889408,19650097152,89139523584,1575000000,1575000000,1575000000
2026-09-13T12:10:24.543327+00:00,2728813,5955047424,19650097152,89175891968,1575000000,1575000000,1575000000
2026-09-13T12:10:34.544001+00:00,2728813,5955047424,19650097152,89117360128,1575000000,1575000000,1575000000
2026-09-13T12:10:44.544675+00:00,2728813,5955047424,19650097152,105341812736,1575000000,1575000000,1575000000
2026-09-13T12:10:54.545332+00:00,2728813,5955932160,19650097152,89138425856,1575000000,1575000000,1575000000
2026-09-13T12:11:04.546071+00:00,2728813,5955932160,19650097152,105325113344,1575000000,1575000000,1575000000
2026-09-13T12:11:14.546726+00:00,2728813,5955932160,19650097152,105394819072,1575000000,1575000000,1575000000
2026-09-13T12:11:24.547490+00:00,2728813,5956001792,19650097152,89104773120,1575000000,1575000000,1575000000
2026-09-13T12:11:34.626982+00:00,2728813,5955932160,19650097152,89115336704,1575000000,1575000000,1575000000
2026-09-13T12:11:44.627674+00:00,2728813,5955932160,19650097152,89138368512,1575000000,1575000000,1575000000
2026-09-13T12:11:54.628616+00:00,2728813,5957513216,19650097152,89101692928,1575000000,1575000000,1575000000
2026-09-13T12:12:04.629578+00:00,2728813,5957513216,19650097152,89094664192,1575000000,1575000000,1575000000
2026-09-13T12:12:14.631668+00:00,2728813,5957513216,19650097152,105345593344,1575000000,1575000000,1575000000
2026-09-13T12:12:24.632350+00:00,2728813,5957513216,19650097152,89115361280,1575000000,1575000000,1575000000
2026-09-13T12:12:34.633035+00:00,2728813,5957513216,19650097152,89120239616,1575000000,1575000000,1575000000
2026-09-13T12:12:44.633724+00:00,2728813,5957804032,19650097152,89102479360,1575000000,1575000000,1575000000
2026-09-13T12:12:54.634401+00:00,2728813,5957804032,19650097152,89124675584,1575000000,1575000000,1575000000
2026-09-13T12:13:04.637436+00:00,2728813,5957804032,19650097152,89087492096,1575000000,1575000000,1575000000
2026-09-13T12:13:14.638245+00:00,2728813,5957804032,19650097152,89102004224,1575000000,1575000000,1575000000
2026-09-13T12:13:24.639045+00:00,2728813,5957804032,19650097152,105325436928,1575000000,1575000000,1575000000
2026-09-13T12:13:34.639729+00:00,2728813,5957804032,19650097152,89120600064,1575000000,1575000000,1575000000
2026-09-13T12:13:44.646635+00:00,2728813,5957804032,19650097152,88941293568,1575000000,1575000000,1575000000
2026-09-13T12:13:54.647431+00:00,2728813,5957804032,19650097152,89061990400,1575000000,1575000000,1575000000
2026-09-13T12:14:04.649510+00:00,2728813,5957804032,19650097152,89100632064,1575000000,1575000000,1575000000
2026-09-13T12:14:14.650212+00:00,2728813,5958443008,19650097152,89098424320,1575000000,1575000000,1575000000
2026-09-13T12:14:24.650903+00:00,2728813,5958475776,19650097152,89058676736,1575000000,1575000000,1575000000
2026-09-13T12:14:34.652399+00:00,2728813,5959823360,19650097152,89091403776,1575000000,1575000000,1575000000
2026-09-13T12:14:44.757682+00:00,2728813,5960855552,19650097152,89149939712,1575000000,1575000000,1575000000
2026-09-13T12:14:54.758354+00:00,2728813,5960855552,19650097152,89073618944,1575000000,1575000000,1575000000
2026-09-13T12:15:04.760711+00:00,2728813,5960855552,19650097152,89091657728,1575000000,1575000000,1575000000
2026-09-13T12:15:14.846818+00:00,2728813,5966479360,19650097152,89099063296,1575000000,1575000000,1575000000
2026-09-13T12:15:24.847483+00:00,2728813,5966479360,19650097152,88125022208,1575000000,1575000000,1575000000
2026-09-13T12:15:34.848187+00:00,2728813,5967740928,19650097152,88783175680,1575000000,1575000000,1575000000
2026-09-13T12:15:44.849010+00:00,2728813,5967740928,19650097152,88940748800,1575000000,1575000000,1575000000
2026-09-13T12:15:54.849669+00:00,2728813,5967740928,19650097152,105277956096,1575000000,1575000000,1575000000
2026-09-13T12:16:04.850394+00:00,2728813,5967794176,19650097152,83453181952,1575000000,1575000000,1575000000
2026-09-13T12:16:14.854295+00:00,2728813,5967794176,19650097152,82288283648,1575000000,1575000000,1575000000
2026-09-13T12:16:24.859212+00:00,2728813,5968519168,19650097152,82292813824,1575000000,1575000000,1575000000
2026-09-13T12:16:34.859912+00:00,2728813,5968285696,19650097152,105285513216,1575000000,1575000000,1575000000
2026-09-13T12:16:44.862645+00:00,2728813,5968285696,19650097152,89074642944,1575000000,1575000000,1575000000
2026-09-13T12:16:54.863384+00:00,2728813,5968285696,19650097152,89080164352,1575000000,1575000000,1575000000
2026-09-13T12:17:04.864058+00:00,2728813,5968285696,19650097152,89082429440,1575000000,1575000000,1575000000
2026-09-13T12:17:14.868192+00:00,2728813,5968285696,19650097152,89065410560,1575000000,1575000000,1575000000
2026-09-13T12:17:24.868965+00:00,2728813,5968285696,19650097152,89066524672,1575000000,1575000000,1575000000
2026-09-13T12:17:34.869766+00:00,2728813,5968285696,19650097152,105273544704,1575000000,1575000000,1575000000
2026-09-13T12:17:44.870456+00:00,2728813,5968285696,19650097152,89070465024,1575000000,1575000000,1575000000
